episode,Reward,step_count,goal_log,goal_percentage_log
255,-72.38924588221906,23,6,0.2
256,-17.61044609371831,1,6,0.2
257,-43.46195690750474,11,6,0.2
258,-15.513095587545552,25,6,0.2
259,-38.88554332356925,9,6,0.1
260,-22.892054887534876,3,6,0.1
261,27.294300534457616,34,6,0.0
262,-44.507868276896914,12,6,0.0
263,-34.560508893613424,9,6,0.0
264,-46.61180478302457,15,6,0.0
265,586.5561092646682,18,7,0.1
266,-32.16207203476252,6,7,0.1
267,-36.389090785953684,8,7,0.1
268,576.6205999403311,20,8,0.2
269,-41.25096188516033,20,8,0.2
270,-26.74644324907556,40,8,0.2
271,27.616630931128803,21,8,0.2
272,-40.3152174664675,11,8,0.2
273,77.33802741675359,22,8,0.2
274,74.95003281293083,20,8,0.2
275,107.22947902309916,32,8,0.1
276,-48.01875427295777,17,8,0.1
277,-42.7429537206839,9,8,0.1
278,-31.11483321603266,9,8,0.0
279,41.58945629634387,15,8,0.0
280,-41.56517336796941,10,8,0.0
281,-51.3115035283335,11,8,0.0
282,40.822757880901946,38,8,0.0
283,13.15785660902558,24,8,0.0
284,-28.294517859112556,8,8,0.0
285,49.59000353562909,21,8,0.0
286,39.889220727496465,22,8,0.0
287,46.22544564187837,34,8,0.0
288,5.156730288522601,24,8,0.0
289,-48.90077899968384,16,8,0.0
290,22.63536236488313,31,8,0.0
291,-38.99121631111743,10,8,0.0
292,150.34509373034442,32,8,0.0
293,-32.35032149838223,11,8,0.0
294,-17.76275993821366,1,8,0.0
295,32.82161390979748,31,8,0.0
296,11.033769826190532,21,8,0.0
297,-24.173928968095595,14,8,0.0
298,-17.83087689060882,1,8,0.0
299,-31.098985682868495,34,8,0.0
300,60.66798022958627,42,8,0.0
301,613.7646953860004,28,9,0.1
302,21.076106756908228,26,9,0.1
303,-28.07658583011135,21,9,0.1
304,-44.561825377452664,11,9,0.1
305,-54.85744721353761,16,9,0.1
306,14.15916475273904,41,9,0.1
307,-46.178130711204055,18,9,0.1
308,-43.20767686409879,13,9,0.1
309,-17.912143459702484,14,9,0.1
310,-56.534719315736794,20,9,0.1
311,20.073393011362366,14,9,0.0
312,-3.054118873689374,16,9,0.0
313,-16.428378745952475,14,9,0.0
314,23.020548641240765,19,9,0.0
315,-38.15358721106774,9,9,0.0
316,83.87885082461017,63,9,0.0
317,116.56369332892606,34,9,0.0
318,-15.406997793816595,10,9,0.0
319,85.67578379075282,22,9,0.0
320,-30.516250289837174,27,9,0.0
321,-59.26000665148404,15,9,0.0
322,-17.803455723074304,1,9,0.0
323,-65.1108018296141,21,9,0.0
324,28.59464550282756,17,9,0.0
325,-23.52209939221091,12,9,0.0
326,106.14119688811685,32,9,0.0
327,38.3535035015622,52,9,0.0
328,51.358417381138494,21,9,0.0
329,100.76752655978294,51,9,0.0
330,670.4107250281921,36,10,0.1
331,87.2770742477237,23,10,0.1
332,-25.607495822956725,20,10,0.1
333,-22.833844816782914,1,10,0.1
334,-4.828520568627635,10,10,0.1
335,-8.788744921162149,14,10,0.1
336,-31.57164323207748,8,10,0.1
337,-35.647338516608826,18,10,0.1
338,-6.588944656090812,26,10,0.1
339,-45.15781884039177,10,10,0.1
340,-4.8906280937090045,19,10,0.0
341,-53.289730242727984,12,10,0.0
342,67.56451218726669,24,10,0.0
343,64.02907822818601,17,10,0.0
344,-22.802832657008324,1,10,0.0
345,56.467556016383,29,10,0.0
346,-42.453028544334614,12,10,0.0
347,-22.60575677419255,1,10,0.0
348,-52.26662544522489,16,10,0.0
349,-22.692474650313255,1,10,0.0
350,-22.78311842406814,1,10,0.0
351,-33.520953567326245,34,10,0.0
352,60.798416109529036,17,10,0.0
353,-56.841624853235324,22,10,0.0
354,201.29126894750758,54,10,0.0
355,-8.524152456959609,25,10,0.0
356,-51.112568368444926,14,10,0.0
357,-22.633330852758668,1,10,0.0
358,105.46923311842578,52,10,0.0
359,-52.64728888871954,12,10,0.0
360,49.658858996499404,25,10,0.0
361,-22.801697405755085,1,10,0.0
362,17.28379115842766,16,10,0.0
363,-129.21205045274064,39,10,0.0
364,3.488634759982016,46,10,0.0
365,35.8995564658646,19,10,0.0
366,-47.55837168146637,10,10,0.0
367,-69.87862352384049,16,10,0.0
368,158.00622384895786,35,10,0.0
369,-39.24722135063301,10,10,0.0
370,88.61171933555606,43,10,0.0
371,-2.5609346877283663,42,10,0.0
372,545.8431209051193,16,11,0.1
373,1.464730188664948,15,11,0.1
374,11.534315404674771,22,11,0.1
375,47.15761528445965,21,11,0.1
376,-63.075004735966715,14,11,0.1
377,-34.191384829774634,5,11,0.1
378,-1.9426288892864463,18,11,0.1
379,259.52094343382197,63,11,0.1
380,-45.036478586793315,8,11,0.1
381,-37.377276120703954,6,11,0.1
382,-44.562313000958156,9,11,0.0
383,-58.46335378653261,13,11,0.0
384,-96.67478956297444,23,11,0.0
385,10.2254299067522,30,11,0.0
386,-63.46412858142476,19,11,0.0
387,92.5297660981311,31,11,0.0
388,6.986798869460788,20,11,0.0
389,-53.75087446683373,11,11,0.0
390,137.7968579344721,34,11,0.0
391,-40.09949336785492,12,11,0.0
392,-2.69337022750379,13,11,0.0
393,-59.41982807017264,14,11,0.0
394,-38.91788591392011,8,11,0.0
395,-47.072949545796824,13,11,0.0
396,-22.899545322110857,1,11,0.0
397,47.451348720614334,18,11,0.0
398,-86.56609440957803,21,11,0.0
399,-22.914024446377773,1,11,0.0
400,2.3636691900034315,11,11,0.0
401,24.12766854706748,20,11,0.0
402,152.3190667812152,31,11,0.0
403,105.8316950446991,36,11,0.0
404,-27.75958641647002,3,11,0.0
405,3.465422479537555,9,11,0.0
406,5.812461498889604,24,11,0.0
407,-1.2413976124093864,34,11,0.0
408,-38.817672231248736,7,11,0.0
409,-21.38196800386532,21,11,0.0
410,-43.828293706349065,8,11,0.0
411,-46.8141385101698,9,11,0.0
412,592.0968515338462,19,12,0.1
413,-32.84872778352724,12,12,0.1
414,-22.68974073875486,1,12,0.1
415,-54.871135719239575,26,12,0.1
416,554.91926839134,14,13,0.2
417,-47.842108477045294,9,13,0.2
418,-40.396157973245586,14,13,0.2
419,-20.532335129176765,19,13,0.2
420,-53.39688960684405,18,13,0.2
421,-41.65861248295384,8,13,0.2
422,-25.394830906335095,12,13,0.1
423,-22.789324477913297,1,13,0.1
424,51.169097330421636,20,13,0.1
425,-22.54719155892275,1,13,0.1
426,-34.01608547223335,10,13,0.0
427,11.340876973697394,17,13,0.0
428,-39.53900196993305,16,13,0.0
429,-14.950520154871992,14,13,0.0
430,17.544348679630254,19,13,0.0
431,-12.99174392503168,39,13,0.0
432,-11.275481865558353,20,13,0.0
433,46.32642759465661,21,13,0.0
434,-46.046883512111464,8,13,0.0
435,-30.370230180700915,13,13,0.0
436,44.43613846237985,20,13,0.0
437,-58.052923660066284,19,13,0.0
438,-57.22845338797942,20,13,0.0
439,-22.65064688084079,1,13,0.0
440,19.135878113435226,27,13,0.0
441,113.33722389314792,39,13,0.0
442,-37.29866920832354,18,13,0.0
443,-31.67559578485126,5,13,0.0
444,-72.19732482140209,21,13,0.0
445,29.592714596650126,23,13,0.0
446,95.01834645744914,23,13,0.0
447,-26.441255684421495,15,13,0.0
448,-30.67473606560766,20,13,0.0
449,-8.362995106004234,21,13,0.0
450,-48.1535246408979,20,13,0.0
451,32.171229595097735,16,13,0.0
452,-44.551561538197674,10,13,0.0
453,-61.052531048259404,20,13,0.0
454,-22.807437979039832,1,13,0.0
455,570.3959697613873,20,14,0.1
456,-42.80495398937178,10,14,0.1
457,59.61807643594714,22,14,0.1
458,567.6989897680012,24,15,0.2
459,595.8932235280174,26,16,0.3
460,19.848964344535805,14,16,0.3
461,-18.17639086131727,18,16,0.3
462,-58.88723827005319,16,16,0.3
463,-22.663585621062765,1,16,0.3
464,31.155372909086722,48,16,0.3
465,1.8766867624715395,39,16,0.2
466,8.793091421996653,19,16,0.2
467,77.50594789602738,20,16,0.2
468,-4.1280102976128745,19,16,0.1
469,-45.184984133826106,12,16,0.0
470,-49.222998981561716,13,16,0.0
471,-51.85826775282785,11,16,0.0
472,-22.670280577724377,1,16,0.0
473,-54.53137488578879,24,16,0.0
474,-45.90668673163219,12,16,0.0
475,107.6314479948087,31,16,0.0
476,-49.64128309354877,11,16,0.0
477,-22.620790852510932,1,16,0.0
478,102.46707657639384,33,16,0.0
479,-15.329082076681305,12,16,0.0
480,591.3770495175766,21,17,0.1
481,-43.995832724196724,10,17,0.1
482,693.7631326117697,32,18,0.2
483,107.37146414874829,35,18,0.2
484,-36.16390282186427,7,18,0.2
485,-45.367818494164695,15,18,0.2
486,9.236278003042731,15,18,0.2
487,27.974165991638444,25,18,0.2
488,-62.456344506077514,13,18,0.2
489,-23.518457937454567,46,18,0.2
490,-22.78418855191427,1,18,0.1
491,-29.77901626011976,18,18,0.1
492,-23.14899079573278,17,18,0.0
493,-60.23573675212449,13,18,0.0
494,555.6157354589005,14,19,0.1
495,0.7779270523770059,15,19,0.1
496,-3.7282020488933476,21,19,0.1
497,-43.84308840064039,11,19,0.1
498,-43.3676322586631,9,19,0.1
499,-35.03565874885664,7,19,0.1
500,-5.968467275110621,12,19,0.1
501,-38.78959398875459,7,19,0.1
502,-7.785417220887004,19,19,0.1
503,-39.23500484301555,18,19,0.1
504,-22.774730083983133,1,19,0.0
505,-36.494456079588915,23,19,0.0
506,-32.45303378167086,19,19,0.0
507,-67.34682493509133,21,19,0.0
508,74.38710179557583,24,19,0.0
509,-22.811792387234487,1,19,0.0
510,-17.27760484942024,36,19,0.0
511,594.9810215890922,18,20,0.1
512,-51.36809220480702,11,20,0.1
513,-22.22383244429004,30,20,0.1
514,-25.365527174106354,1,20,0.1
515,13.564924683104717,27,20,0.1
516,-3.5274046520063287,40,20,0.1
517,-18.513719100636926,14,20,0.1
518,-25.32064665825253,1,20,0.1
519,267.8211477565465,45,20,0.1
520,20.771876605516905,16,20,0.1
521,-52.92642357518682,11,20,0.0
522,-47.12145174045617,8,20,0.0
523,-9.971888086829377,10,20,0.0
524,571.1804037870197,15,21,0.1
525,-60.47588927052087,15,21,0.1
526,0.5841386562932058,11,21,0.1
527,-1.1831455618496243,39,21,0.1
528,-25.325339343311594,1,21,0.1
529,12.162181278273792,24,21,0.1
530,75.55934479192632,23,21,0.1
531,-26.85236289215283,10,21,0.1
532,-25.28694495526396,1,21,0.1
533,-49.22592286862151,40,21,0.1
534,-27.88279023061895,12,21,0.0
535,-77.13708663617092,26,21,0.0
536,-98.22422027866969,22,21,0.0
537,-81.15074864105952,21,21,0.0
538,-35.5066399838212,14,21,0.0
539,-34.17385901122867,7,21,0.0
540,-75.72479343207328,27,21,0.0
541,-25.10434418662012,1,21,0.0
542,-51.16609782361731,13,21,0.0
543,-25.105135302301424,1,21,0.0
544,-32.841261064134855,11,21,0.0
545,-8.605237742944478,9,21,0.0
546,-38.39982144230213,15,21,0.0
547,34.773188312572884,19,21,0.0
548,-137.2010239404956,36,21,0.0
549,-62.13925557645146,15,21,0.0
550,49.47753192304225,19,21,0.0
551,-27.637889333790902,10,21,0.0
552,4.191878107487117,10,21,0.0
553,-50.99536935757619,13,21,0.0
554,573.9887563751887,18,22,0.1
555,11.868782682783502,10,22,0.1
556,-12.506308093068869,8,22,0.1
557,-35.196281522698776,24,22,0.1
558,18.315361228802413,11,22,0.1
559,-40.95417163176775,18,22,0.1
560,-5.042287303811243,9,22,0.1
561,-11.94640665794403,19,22,0.1
562,-49.77763750693197,12,22,0.1
563,56.065901531081735,28,22,0.1
564,36.589193365384034,34,22,0.0
565,628.9737472272836,25,23,0.1
566,-46.559589684759786,10,23,0.1
567,-56.54510451443505,15,23,0.1
568,26.33495974482176,33,23,0.1
569,-31.599775302103062,11,23,0.1
570,-4.353261536500053,25,23,0.1
571,-25.112281800047707,1,23,0.1
572,-76.93995181979662,19,23,0.1
573,-14.121748036439467,12,23,0.1
574,9.431336242336302,17,23,0.1
575,-18.987190226654704,36,23,0.0
576,-57.87202661376537,25,23,0.0
577,-52.81438019202869,11,23,0.0
578,-25.105944299914324,1,23,0.0
579,-40.12884598400499,7,23,0.0
580,-111.18018558187464,29,23,0.0
581,3.9399717476798664,11,23,0.0
582,-23.331012694102835,22,23,0.0
583,-51.37443891459401,12,23,0.0
584,-161.00637853097024,48,23,0.0
585,-51.487958974824004,12,23,0.0
586,66.27237107528674,51,23,0.0
587,-57.334561484837764,13,23,0.0
588,-71.44402474050729,17,23,0.0
589,-0.23941353323084513,24,23,0.0
590,-105.03323723977527,32,23,0.0
591,18.484763437057012,13,23,0.0
592,67.73506170687114,22,23,0.0
593,51.40284454724669,21,23,0.0
594,2.003354354185543,11,23,0.0
595,-25.273835795843414,1,23,0.0
596,-57.472184712116444,17,23,0.0
597,-33.199346247412734,40,23,0.0
598,-25.3234538578721,1,23,0.0
599,144.50429556478562,32,23,0.0
600,8.323703049621958,35,23,0.0
601,-30.739060141987657,3,23,0.0
602,-89.05133105040808,27,23,0.0
603,-43.40556032854742,9,23,0.0
604,-59.099616359730064,15,23,0.0
605,18.92746205589566,18,23,0.0
606,-74.79804962669297,20,23,0.0
607,-56.99616604455162,13,23,0.0
608,5.087919647832255,28,23,0.0
609,-25.160804958652662,1,23,0.0
610,-69.67655181408786,18,23,0.0
611,-25.353926059741582,1,23,0.0
612,137.20937495161527,27,23,0.0
613,44.31667230411039,23,23,0.0
614,581.4343700331079,18,24,0.1
615,125.42223698387758,35,24,0.1
616,-5.905957751547017,27,24,0.1
617,164.7710654261383,58,24,0.1
618,182.23319973550468,57,24,0.1
619,19.7449331345254,27,24,0.1
620,589.9630085597119,24,25,0.2
621,18.461565412550655,18,25,0.2
622,-18.930544254876672,48,25,0.2
623,-30.708200742823774,3,25,0.2
624,607.4006798657102,25,26,0.2
625,-62.41651601162976,15,26,0.2
626,118.24603656147215,29,26,0.2
627,-67.58602247364789,14,26,0.2
628,-51.6725906364188,11,26,0.2
629,20.260329518076066,11,26,0.2
630,-11.556166854012737,27,26,0.1
631,-25.28323131036585,1,26,0.1
632,2.930398184412322,33,26,0.1
633,-27.008277531887412,26,26,0.1
634,35.98949772592378,18,26,0.0
635,-52.16337576355288,26,26,0.0
636,24.127004484051916,15,26,0.0
637,100.1300832478721,26,26,0.0
638,197.61424991310017,54,26,0.0
639,-66.21899887817182,15,26,0.0
640,-25.352576887982487,1,26,0.0
641,0.1558978561272717,18,26,0.0
642,-25.313206229821926,1,26,0.0
643,78.36095682167985,32,26,0.0
644,84.93756119174157,27,26,0.0
645,-42.68624021716262,9,26,0.0
646,-40.47891784792999,23,26,0.0
647,590.4421200678997,24,27,0.1
648,-65.75644904269684,14,27,0.1
649,-58.997595619337474,17,27,0.1
650,-25.170805586237236,1,27,0.1
651,-37.5324473620648,11,27,0.1
652,-57.658890222241496,17,27,0.1
653,2.4588664141276197,14,27,0.1
654,-68.15390392008787,18,27,0.1
655,561.9753491889684,16,28,0.2
656,-34.24572563689855,10,28,0.2
657,-44.743160482820414,24,28,0.1
658,-53.68328563685695,13,28,0.1
659,-47.15349207312927,9,28,0.1
660,-11.186057912490103,30,28,0.1
661,645.5727035380384,30,29,0.2
662,-28.751943159408484,12,29,0.2
663,-44.00348799979111,8,29,0.2
664,-49.26764375283343,11,29,0.2
665,-47.022360510448216,9,29,0.1
666,599.1127141715493,24,30,0.2
667,-51.44641717045431,10,30,0.2
668,178.00536665016196,55,30,0.2
669,-26.74199450366315,1,30,0.2
670,-56.910301347547325,28,30,0.2
671,1.0416477985107626,14,30,0.1
672,-59.026138813381245,13,30,0.1
673,-4.860832070189218,11,30,0.1
674,-75.88494434218488,90,30,0.1
675,-33.49625130978524,10,30,0.1
676,-26.62113455524766,1,30,0.0
677,-62.7354867993009,25,30,0.0
678,581.0679363288973,20,31,0.1
679,-54.32844434977436,25,31,0.1
680,-57.7964641243838,13,31,0.1
681,-60.89654507683255,15,31,0.1
682,-51.65453446630844,11,31,0.1
683,143.89526835464326,65,31,0.1
684,-76.16122000100063,21,31,0.1
685,-26.61621972221405,1,31,0.1
686,-59.71575892238927,12,31,0.1
687,-63.80052479242512,16,31,0.1
688,-26.900809488866123,1,31,0.0
689,-81.1328004979865,21,31,0.0
690,-65.81785008827393,21,31,0.0
691,-11.246196561251129,40,31,0.0
692,-80.58836016881395,26,31,0.0
693,-77.11946515034762,23,31,0.0
694,-26.68806420675155,34,31,0.0
695,10.030681413935152,45,31,0.0
696,-70.81433080720242,56,31,0.0
697,-26.698013180700947,1,31,0.0
698,-43.58298216482833,8,31,0.0
699,-25.971945193018858,25,31,0.0
700,-78.34720608134904,23,31,0.0
701,-72.95612956082519,21,31,0.0
702,-12.53625776521536,15,31,0.0
703,-94.99677840094523,29,31,0.0
704,-26.78564293105285,1,31,0.0
705,-91.12079265162464,30,31,0.0
706,-32.267389573211126,3,31,0.0
707,-45.173079827116304,9,31,0.0
708,-26.752001493693935,1,31,0.0
709,-42.41893091213116,7,31,0.0
710,-72.56741555792647,22,31,0.0
711,-32.25029425529015,3,31,0.0
712,-63.02385239553003,15,31,0.0
713,28.203186995577948,32,31,0.0
714,-48.76311766021698,10,31,0.0
715,-28.683102949688248,22,31,0.0
716,-72.46869755606988,17,31,0.0
717,-55.89506578744571,18,31,0.0
718,-72.20254128717411,18,31,0.0
719,-26.852411634195995,1,31,0.0
720,25.24638775421213,43,31,0.0
721,-26.78876555460396,1,31,0.0
722,-53.54030765325639,12,31,0.0
723,-26.600751474126263,1,31,0.0
724,-51.98395033201672,10,31,0.0
725,-36.91028846600874,25,31,0.0
726,-26.820669813742434,1,31,0.0
727,-127.52929388450062,31,31,0.0
728,-24.996247106598876,22,31,0.0
729,-39.594914983917064,6,31,0.0
730,-47.97268017964635,8,31,0.0
731,-26.870880636906772,1,31,0.0
732,-76.63887529201055,21,31,0.0
733,-37.08345157518262,7,31,0.0
734,-55.58695780067122,13,31,0.0
735,-26.605632512092132,1,31,0.0
736,-74.51921130737105,16,31,0.0
737,-49.015209445158945,12,31,0.0
738,-31.296104822453117,11,31,0.0
739,-90.22100708986511,22,31,0.0
740,-49.418049284322564,11,31,0.0
741,-2.8213425147839644,11,31,0.0
742,-40.38375630052016,6,31,0.0
743,-81.05667714338595,25,31,0.0
