episode,Reward,step_count,goal_log,goal_percentage_log
155,-23.371102203847787,21,13,0.1
156,12.707787650586361,22,13,0.0
157,-15.29636251744153,15,13,0.0
158,69.23998950204641,25,13,0.0
159,-20.981106475891885,22,13,0.0
160,-58.57415871331726,31,13,0.0
161,-46.5584048939873,25,13,0.0
162,545.2475103168906,15,14,0.1
163,-7.66042311469411,14,14,0.1
164,571.7663390477604,20,15,0.2
165,-6.650438605924885,15,15,0.2
166,-13.2921793899987,12,15,0.2
167,-6.9296558222685185,20,15,0.2
168,-21.563499563584497,7,15,0.2
169,616.0383155922226,24,16,0.3
170,-12.084807059303307,11,16,0.3
171,-10.586375152599564,9,16,0.3
172,-16.534446401040775,11,16,0.2
173,-20.753933800470485,17,16,0.2
174,64.02767301992243,23,16,0.1
175,-22.58868629147169,8,16,0.1
176,-4.018620060013575,24,16,0.1
177,15.575235406373189,12,16,0.1
178,-37.28319153781419,45,16,0.1
179,31.99593451266374,15,16,0.0
180,-37.27203439985114,18,16,0.0
181,99.38087565065106,36,16,0.0
182,-25.73125829174672,15,16,0.0
183,556.722509632592,54,17,0.1
184,-22.61111535199408,36,17,0.1
185,-19.662931518941726,11,17,0.1
186,-21.51228890629403,9,17,0.1
187,-23.282038054759752,16,17,0.1
188,-24.282452376022256,11,17,0.1
189,-17.489806664267412,13,17,0.1
190,538.3212568585017,11,18,0.2
191,-21.70489571641131,10,18,0.2
192,-33.65833825116443,23,18,0.2
193,-10.209799581462233,13,18,0.1
194,13.829060821422612,13,18,0.1
195,7.36384863527293,35,18,0.1
196,-6.334574649697018,10,18,0.1
197,-6.293205706396471,8,18,0.1
198,-7.773248319977901,9,18,0.1
199,11.24586352923238,31,18,0.1
200,587.6906992655014,34,19,0.1
201,-11.655897494560104,20,19,0.1
202,44.42457703620293,23,19,0.1
203,-13.799870535681668,9,19,0.1
204,28.51944664462848,16,19,0.1
205,-11.099586902649914,19,19,0.1
206,-9.339847064931709,9,19,0.1
207,-10.75094041857496,15,19,0.1
208,-1.2177442155535907,21,19,0.1
209,-11.344870398946146,6,19,0.1
210,-11.463558711294628,8,19,0.0
211,4.894189075334051,16,19,0.0
212,-5.087599829352206,21,19,0.0
213,-18.682250964418717,16,19,0.0
214,576.0152787914196,19,20,0.1
215,11.130363354315808,15,20,0.1
216,41.08689563583572,17,20,0.1
217,-21.511009877735297,22,20,0.1
218,47.77083926536669,18,20,0.1
219,-13.940864220602618,6,20,0.1
220,-9.387642228950082,10,20,0.1
221,537.367657813487,11,21,0.2
222,20.035066658450397,20,21,0.2
223,-7.82683815547135,11,21,0.2
224,31.43937843139841,14,21,0.1
225,14.344772035923619,11,21,0.1
226,-2.754933404651375,10,21,0.1
227,-6.863013510086798,21,21,0.1
228,532.9307757235001,10,22,0.2
229,7.995474790555537,18,22,0.2
230,-36.88865904794009,16,22,0.2
231,561.9915124770813,17,23,0.2
232,-8.346500965895356,10,23,0.2
233,-9.893140781894799,8,23,0.2
234,547.2634825702442,17,24,0.3
235,3.314723568175836,19,24,0.3
236,15.198923020672112,14,24,0.3
237,529.0442580140198,10,25,0.4
238,541.5046594545328,14,26,0.4
239,536.2167632800699,12,27,0.5
240,7.526867705423122,17,27,0.5
241,-18.070656270452055,14,27,0.4
242,-9.888259121730115,17,27,0.4
243,-6.615162811438882,15,27,0.4
244,-25.540398443536027,29,27,0.3
245,-4.155799794183974,11,27,0.3
246,27.36568934321142,16,27,0.3
247,2.24604363542036,19,27,0.2
248,-19.005788032134337,21,27,0.1
249,-6.033532340549069,16,27,0.0
250,-3.1884389011830905,13,27,0.0
251,18.381869885912387,30,27,0.0
252,-8.39926353598823,31,27,0.0
253,9.076561620481236,28,27,0.0
254,-4.931221621712531,33,27,0.0
255,541.3082418307617,12,28,0.1
256,-3.891320024132451,10,28,0.1
257,-7.399783153900971,15,28,0.1
258,2.1154826342424258,13,28,0.1
259,543.9076461452582,13,29,0.2
260,-13.512197820428705,13,29,0.2
261,-7.987586719686346,19,29,0.2
262,-36.814887422455044,16,29,0.2
263,-16.817984356879293,39,29,0.2
264,5.2360543634265895,16,29,0.2
265,-13.5915452409818,16,29,0.1
266,-35.4518736470079,48,29,0.1
267,-20.84772198715003,15,29,0.1
268,-12.31661117082241,12,29,0.1
269,-5.782935392966959,21,29,0.0
270,-0.9355107392903044,18,29,0.0
271,535.2181489246743,10,30,0.1
272,-23.26641788952945,34,30,0.1
273,-26.53752836894744,9,30,0.1
274,-0.7174758151330778,21,30,0.1
275,28.691382212939292,17,30,0.1
276,41.16923789675517,18,30,0.1
277,525.2148965591872,9,31,0.2
278,540.5378122854746,12,32,0.3
279,-2.200312915069709,21,32,0.3
280,-4.4625085959197115,19,32,0.3
281,540.3319995554127,13,33,0.3
282,-27.312615933721272,10,33,0.3
283,-21.842949164593353,9,33,0.3
284,532.4812370123595,10,34,0.4
285,-13.288555211842336,7,34,0.4
286,-12.88062081234317,9,34,0.4
287,-14.851736992049496,14,34,0.3
288,-8.393455426923804,13,34,0.2
289,541.4333853560695,12,35,0.3
290,528.3306350879129,14,36,0.4
291,-19.913943793042222,18,36,0.3
292,-14.558405283306417,13,36,0.3
293,-8.334150279810839,10,36,0.3
294,10.727229321619738,11,36,0.2
295,-15.217933881361814,7,36,0.2
296,-21.289703592153902,19,36,0.2
297,-8.15943175667684,10,36,0.2
298,34.163031929987426,15,36,0.2
299,-9.390235775753812,18,36,0.1
300,0.06139984714229385,21,36,0.0
301,-10.699117256906607,8,36,0.0
302,20.37968146474087,25,36,0.0
303,556.1408867416837,36,37,0.1
304,25.409845367907508,30,37,0.1
305,-14.846971243688214,17,37,0.1
306,7.898680377853189,29,37,0.1
307,536.142333057749,11,38,0.2
308,539.4752738364716,24,39,0.3
309,543.7330383587981,14,40,0.4
310,-11.84610472858505,21,40,0.4
311,-35.68909388236582,12,40,0.4
312,-26.300793822321726,11,40,0.4
313,548.7896121973408,14,41,0.4
314,-11.989491600739864,28,41,0.4
315,-21.92254952306414,16,41,0.4
316,-18.064670989081595,11,41,0.4
317,-16.59684231892068,10,41,0.3
318,-15.217927716737798,11,41,0.2
319,20.393586799640897,12,41,0.1
320,-12.058788956158294,25,41,0.1
321,531.4900560917365,10,42,0.2
322,-6.444005435485515,35,42,0.2
323,-17.473375497845254,9,42,0.1
324,6.484505936462757,16,42,0.1
325,-10.63260058740523,9,42,0.1
326,-30.488245997386844,9,42,0.1
327,-40.5990151923064,33,42,0.1
328,-7.215895291457791,13,42,0.1
329,21.377446106065694,13,42,0.1
330,-3.148055173473441,20,42,0.1
331,-2.102738030837628,15,42,0.0
332,-12.557114351217043,16,42,0.0
333,-6.053839350228252,28,42,0.0
334,547.3240267170681,12,43,0.1
335,537.5745484863849,11,44,0.2
336,50.129236593512736,24,44,0.2
337,-12.845378745943599,10,44,0.2
338,4.067814373737676,10,44,0.2
339,-17.448928910967034,8,44,0.2
340,-15.32062495125685,8,44,0.2
341,-17.935561558809972,10,44,0.2
342,18.55828018555379,19,44,0.2
343,21.286975891222355,12,44,0.2
344,-18.79453588031417,9,44,0.1
345,-15.485763131211291,10,44,0.0
346,-9.019058861463098,16,44,0.0
347,69.41387987630489,26,44,0.0
348,37.09631393967184,44,44,0.0
349,531.7527530104245,13,45,0.1
350,527.6505891375082,9,46,0.2
351,18.674308443078043,34,46,0.2
352,-10.549492287353653,8,46,0.2
353,538.8520001575623,15,47,0.3
354,16.78982064933323,12,47,0.3
355,530.4766438073045,10,48,0.4
356,-17.00124303833328,7,48,0.4
357,-9.918043620445857,12,48,0.4
358,-16.762284312621006,6,48,0.4
359,-5.209150105267067,17,48,0.3
360,530.3992299067509,12,49,0.3
361,12.186152205201797,12,49,0.3
362,-27.358701386864666,13,49,0.3
363,-27.7118089338976,8,49,0.2
364,533.4207312414532,10,50,0.3
365,-18.389136239528717,6,50,0.2
366,-19.908324441711628,14,50,0.2
367,-22.507437576810883,10,50,0.2
368,-13.662203028969966,7,50,0.2
369,534.7596514854677,12,51,0.3
370,-9.268589246525629,9,51,0.2
371,542.3622852809999,14,52,0.3
372,-27.248896120616052,13,52,0.3
373,5.778043983479314,12,52,0.3
374,-20.78368692521372,18,52,0.2
375,-9.141719842679839,11,52,0.2
376,-18.89799343022193,25,52,0.2
377,-5.209300867171759,13,52,0.2
378,-7.677664136984681,14,52,0.2
379,26.35054453581008,15,52,0.1
380,541.6122622616681,13,53,0.2
381,535.7765947529365,11,54,0.2
382,530.7181908694956,10,55,0.3
383,-23.424628080797852,9,55,0.3
384,13.730322482521757,21,55,0.3
385,41.3485295098013,24,55,0.3
386,6.410537632390319,16,55,0.3
387,24.945192671989712,14,55,0.3
388,-12.67999779834934,9,55,0.3
389,10.339229298150517,11,55,0.3
390,532.5427675079502,10,56,0.3
391,551.6314796841797,16,57,0.3
392,598.8906647189935,39,58,0.3
393,-7.553115759387229,25,58,0.3
394,24.16313144790088,14,58,0.3
395,9.648036944995468,14,58,0.3
396,-8.642222467977012,10,58,0.3
397,538.5341111957938,15,59,0.4
398,-9.916032921939317,17,59,0.4
399,546.4333000606462,16,60,0.5
400,46.56975749624422,20,60,0.4
401,528.1646893845926,10,61,0.4
402,-1.9833296654686343,13,61,0.3
403,537.5155997478207,11,62,0.4
404,15.428108468284854,14,62,0.4
405,-9.934290620414586,15,62,0.4
406,-26.680238232295707,11,62,0.4
407,-17.39495585933581,6,62,0.3
408,533.2556761632505,14,63,0.4
409,21.907252951874028,14,63,0.3
410,48.245631193878665,18,63,0.3
411,560.0064296411479,17,64,0.3
412,54.43813502900319,19,64,0.3
413,-12.214596208002945,9,64,0.2
414,538.4966354801783,14,65,0.3
415,-17.945659883030398,6,65,0.3
416,538.3640917673067,11,66,0.4
417,554.3812901512363,14,67,0.5
418,-20.60775129627861,9,67,0.4
419,533.7247169017462,10,68,0.5
420,-18.026801403953346,6,68,0.5
421,-13.371487127826118,18,68,0.4
422,54.37224264006258,42,68,0.4
423,-21.5817270226693,8,68,0.4
424,-17.871527610765703,6,68,0.3
425,5.75523248670433,15,68,0.3
426,542.4883260858719,13,69,0.3
427,539.6091634721512,13,70,0.3
428,536.9759848823223,13,71,0.4
429,52.44768260231738,26,71,0.3
430,548.810564482547,13,72,0.4
431,536.1006104278003,11,73,0.5
432,-25.63592768767176,14,73,0.5
433,32.953591997461054,15,73,0.5
434,546.8912791576619,17,74,0.6
435,-15.734332717912398,7,74,0.6
436,562.9883958737405,16,75,0.6
437,552.6653527904381,15,76,0.6
438,531.8344746828816,11,77,0.6
439,-17.425757688514608,21,77,0.6
440,527.9959977754581,9,78,0.6
441,16.023328532909602,11,78,0.5
442,-13.36561775734203,8,78,0.5
443,-17.297610949971713,20,78,0.5
444,3.6473271693795404,39,78,0.4
445,531.0520795365726,10,79,0.5
446,-15.237261511178357,7,79,0.4
447,627.1681377494444,40,80,0.4
448,-4.071704721259646,14,80,0.3
449,-4.419815091865242,19,80,0.3
450,-4.4979906561128296,16,80,0.2
451,-16.93427464710183,8,80,0.2
452,533.3658799762601,11,81,0.3
453,11.525539470179854,29,81,0.3
454,-19.293058695440877,6,81,0.3
455,12.43644320899773,11,81,0.2
456,540.6794534008308,16,82,0.3
457,-9.451961403520203,10,82,0.2
458,19.8827268299713,17,82,0.2
459,22.831149055650037,14,82,0.2
460,-3.1038673503001064,10,82,0.2
461,-17.70605014195985,7,82,0.2
462,-21.367652080717228,6,82,0.1
463,-14.282141300111828,8,82,0.1
464,24.278959532278076,20,82,0.1
465,566.8489065014489,21,83,0.2
466,-10.20017494130404,19,83,0.1
467,-5.856967721777288,17,83,0.1
468,14.074801221362435,43,83,0.1
469,-17.368036474903022,7,83,0.1
470,548.0703382415601,13,84,0.2
471,-20.544502553770307,6,84,0.2
472,-27.83019642708737,7,84,0.2
473,7.129715915885729,11,84,0.2
474,4.438661198680656,11,84,0.2
475,-19.30090388729578,6,84,0.1
476,535.195366527132,11,85,0.2
477,17.752491347251915,19,85,0.2
478,-27.193915410316528,36,85,0.2
479,550.0060401619846,15,86,0.3
480,26.21014197860485,14,86,0.2
481,-26.42211426194795,22,86,0.2
482,-9.189573513583486,12,86,0.2
483,49.131425837864974,24,86,0.2
484,-28.935840140797772,35,86,0.2
485,-24.236245483025094,7,86,0.2
486,-10.178283769610536,10,86,0.1
487,542.0903345918846,13,87,0.2
488,-18.781367682274215,8,87,0.2
489,-18.78264975440992,6,87,0.1
490,527.1993978363289,9,88,0.2
491,-18.653361569806556,6,88,0.2
492,529.3182517287214,9,89,0.3
493,537.0353214262088,12,90,0.4
494,551.1197267173911,16,91,0.5
495,-1.4055331644056857,17,91,0.5
496,-17.843968569898152,7,91,0.5
497,-19.638601853506966,6,91,0.4
498,-20.318986747770044,6,91,0.4
499,-16.081164728753468,7,91,0.4
500,15.395681913134464,12,91,0.3
501,526.4249191740704,9,92,0.4
502,-16.866245574902536,14,92,0.3
503,571.1111475923049,19,93,0.3
504,530.8656047799847,12,94,0.3
505,-18.514014250279516,7,94,0.3
506,-14.573991464280157,8,94,0.3
507,-7.7971961640048555,16,94,0.3
508,-20.11611685532139,6,94,0.3
509,-4.17902396152024,9,94,0.3
510,536.7303597983466,11,95,0.4
511,535.0972840898692,11,96,0.4
512,29.78351047276361,14,96,0.4
513,-11.89730645886208,13,96,0.3
514,542.9609315010134,13,97,0.3
515,-50.950010993805805,42,97,0.3
516,-16.17653989401419,7,97,0.3
517,535.7595383898915,10,98,0.4
518,13.692481956601917,11,98,0.4
519,83.01757610950074,29,98,0.4
520,539.4437589059373,11,99,0.4
521,-9.371263901875977,15,99,0.3
522,-17.372460106473355,7,99,0.3
523,-6.994119536360927,12,99,0.3
524,-34.93606153662854,31,99,0.2
525,21.442363628236453,13,99,0.2
526,-19.00598308976754,6,99,0.2
527,6.541967339212302,12,99,0.1
528,-22.24068348186803,16,99,0.1
529,-43.72158780424739,15,99,0.1
530,-0.9064597545129089,25,99,0.0
531,-18.945714150198835,12,99,0.0
532,-18.367173794424684,16,99,0.0
533,56.56408077560386,23,99,0.0
534,-7.326526516186846,18,99,0.0
535,-11.6756050755341,9,99,0.0
536,-11.505109028383266,10,99,0.0
537,-13.405777716972317,10,99,0.0
538,-13.32804052934004,14,99,0.0
539,-22.008636406780177,13,99,0.0
540,36.32780800927982,16,99,0.0
541,-19.596023462848066,6,99,0.0
542,-15.314461483693297,8,99,0.0
543,-17.914483969671494,19,99,0.0
544,2.178729627590105,19,99,0.0
545,-2.1613614728266484,12,99,0.0
546,-16.88075829476145,18,99,0.0
547,4.650405079060565,20,99,0.0
548,-22.569298030544793,12,99,0.0
549,20.025435898847356,13,99,0.0
550,-16.81139216789414,7,99,0.0
551,-8.777588030857856,11,99,0.0
552,21.01808736545076,23,99,0.0
553,530.6485756064588,11,100,0.1
554,531.9195470250586,11,101,0.2
555,-26.273784333656245,15,101,0.2
556,9.661028193287137,18,101,0.2
557,-31.866331512124273,15,101,0.2
558,-17.401532616919965,7,101,0.2
559,-16.565016564451785,15,101,0.2
560,-23.930073737944213,24,101,0.2
561,-7.702562888551942,13,101,0.2
562,-11.563817981310468,11,101,0.2
563,22.401366166521285,17,101,0.1
564,-16.758050501222886,10,101,0.0
565,-13.47432895682214,10,101,0.0
566,35.89471952237315,15,101,0.0
567,-12.90425975430228,9,101,0.0
568,-19.778764842872423,6,101,0.0
569,532.425957286337,10,102,0.1
570,542.2405675435318,12,103,0.2
571,-20.808708995067384,10,103,0.2
572,-13.96073507040819,21,103,0.2
573,-67.92718667785404,24,103,0.2
574,-19.73276065530637,6,103,0.2
575,-7.030186520131638,9,103,0.2
576,35.04913790623074,18,103,0.2
