episode,Reward,step_count,goal_log,goal_percentage_log
66,7.4265499029254105,16,3,0.0
67,124.15109427185064,56,3,0.0
68,123.46998391098757,48,3,0.0
69,22.913375838579555,18,3,0.0
70,192.57070623441282,50,3,0.0
71,127.86102695156004,42,3,0.0
72,84.07346628624526,37,3,0.0
73,92.84894670823212,27,3,0.0
74,63.86735158161132,32,3,0.0
75,8.561383705008694,13,3,0.0
76,-1.8036422932307943,9,3,0.0
77,5.405878812721678,20,3,0.0
78,125.5023583909132,52,3,0.0
79,22.391405640772213,20,3,0.0
80,21.561911667701395,17,3,0.0
81,62.09637867281474,42,3,0.0
82,162.44743634885413,51,3,0.0
83,203.41418813138566,71,3,0.0
84,-8.873399999784823,8,3,0.0
85,-8.552150005249738,6,3,0.0
86,44.52241822007284,21,3,0.0
87,6.191120678155581,12,3,0.0
88,54.947951609868234,36,3,0.0
89,20.113551850311804,44,3,0.0
90,-5.390743664977883,7,3,0.0
91,25.407051734052317,16,3,0.0
92,47.207088299146136,31,3,0.0
93,166.38187242457332,56,3,0.0
94,104.79244685368585,46,3,0.0
95,47.22765624983939,20,3,0.0
96,109.29216955316217,56,3,0.0
97,83.33245849250827,80,3,0.0
98,24.660645921862994,19,3,0.0
99,262.13138190621567,82,3,0.0
100,204.3837454602452,70,3,0.0
101,41.81552105471602,25,3,0.0
102,885.2459338055214,202,3,0.0
103,9.644778679806974,35,3,0.0
104,83.69435075270712,98,3,0.0
105,88.54839851943841,104,3,0.0
106,16.981535771299292,19,3,0.0
107,152.88871820237136,42,3,0.0
108,85.58595895247078,83,3,0.0
109,67.97227373239444,38,3,0.0
110,8.526999628590637,42,3,0.0
111,34.068566353622145,23,3,0.0
112,171.05585007785118,49,3,0.0
113,280.99383630032065,93,3,0.0
114,343.7427385258559,127,3,0.0
115,61.202970352317756,56,3,0.0
116,208.22494699750433,70,3,0.0
117,50.34471657459153,30,3,0.0
118,117.62347022448651,92,3,0.0
119,567.5233691592099,153,3,0.0
120,48.9551888069457,21,3,0.0
121,121.3916116698855,71,3,0.0
122,25.77469685688664,30,3,0.0
123,6.567871775860272,28,3,0.0
124,120.19061006143461,34,3,0.0
125,94.66154251444253,45,3,0.0
126,93.70771402513336,38,3,0.0
127,310.44541328574576,69,3,0.0
128,392.6897873120891,144,3,0.0
129,34.783460128685434,33,3,0.0
130,20.384226161639745,15,3,0.0
131,96.5559566196612,49,3,0.0
132,140.4505049646415,83,3,0.0
133,147.27956716310294,62,3,0.0
134,197.6097625433607,62,3,0.0
135,450.0323538394043,108,3,0.0
136,41.367089565493515,28,3,0.0
137,-57.96182373275787,96,3,0.0
138,57.567311249214825,33,3,0.0
139,4.981782722527596,24,3,0.0
140,43.976214348214384,50,3,0.0
141,146.87400574340722,54,3,0.0
142,134.84933408585874,68,3,0.0
143,477.95238328278776,131,3,0.0
144,317.698280643225,88,3,0.0
145,-32.546187788427154,61,3,0.0
146,67.25664044545611,65,3,0.0
147,14.860013596393582,36,3,0.0
148,436.0301960487134,97,3,0.0
149,-33.22446405282736,36,3,0.0
150,203.47979236856634,71,3,0.0
151,7.41947416066434,29,3,0.0
152,50.75984456606329,42,3,0.0
153,-33.95778423692882,30,3,0.0
154,5.179775086187146,14,3,0.0
155,69.83314616765342,53,3,0.0
156,43.44740268390652,40,3,0.0
157,114.52556743360749,48,3,0.0
158,26.0700200424063,37,3,0.0
159,54.528815033713116,41,3,0.0
160,267.33914663036666,97,3,0.0
161,78.57559270474619,84,3,0.0
162,195.43589899038247,57,3,0.0
163,16.56530204825036,23,3,0.0
164,195.76135619296363,77,3,0.0
165,-42.25797441532031,27,3,0.0
166,166.69213342763757,44,3,0.0
167,181.53269056253671,67,3,0.0
168,687.9584686904223,49,4,0.1
169,718.0723857231778,50,5,0.2
170,-4.028445541110651,9,5,0.2
171,125.08246163043016,33,5,0.2
172,83.90850520062337,31,5,0.2
173,168.12694789167307,44,5,0.2
174,134.89070480454745,45,5,0.2
175,230.73849373487445,165,5,0.2
176,1.8901104050694926,13,5,0.2
177,599.2765177301745,22,6,0.3
178,76.97215384364686,28,6,0.2
179,2.671429909954661,42,6,0.1
180,194.37572643245855,75,6,0.1
181,668.3329953633114,31,7,0.2
182,292.8206360395558,69,7,0.2
183,39.56712631698093,18,7,0.2
184,14.53647443483022,21,7,0.2
185,128.5610019818343,34,7,0.2
186,629.2743257610957,28,8,0.3
187,82.91389366077502,26,8,0.2
188,-13.129135327523874,8,8,0.2
189,-12.673519260050245,8,8,0.2
190,-0.5290138891867109,10,8,0.2
191,14.573476659516702,14,8,0.1
192,104.71973419996156,29,8,0.1
193,0.1935400665654985,14,8,0.1
194,406.1323015590052,76,8,0.1
195,-0.7792982059009148,9,8,0.1
196,-4.165908686152669,12,8,0.0
197,607.0823012539496,22,9,0.1
198,9.734942980704018,13,9,0.1
199,197.9726229479013,45,9,0.1
200,231.50040246242264,58,9,0.1
201,718.0100454430476,41,10,0.2
202,580.7344352280137,27,11,0.3
203,4.715838206963163,15,11,0.3
204,119.85808855736809,33,11,0.3
205,571.7738261726561,23,12,0.4
206,271.71105555612195,65,12,0.4
207,88.59366208373595,45,12,0.3
208,77.4757722303921,36,12,0.3
209,272.06252720308515,82,12,0.3
210,50.62992941286188,28,12,0.3
211,585.6188381864073,20,13,0.3
212,243.96597503390157,72,13,0.2
213,605.214275423494,43,14,0.3
214,567.4493561784525,17,15,0.4
215,23.039651818350002,15,15,0.3
216,-8.342993029912037,8,15,0.3
217,-5.028922473439108,9,15,0.3
218,147.8350644183105,31,15,0.3
219,324.29650038084594,69,15,0.3
220,131.33038400012464,31,15,0.3
