episode,Reward,step_count,goal_log,goal_percentage_log
75,33.58861226757186,18,3,0.1
76,-6.766029683719315,6,3,0.1
77,-9.016578813778771,12,3,0.1
78,-13.592902801981525,10,3,0.1
79,4.261692789963103,15,3,0.0
80,-6.838005105280923,6,3,0.0
81,-15.295084834597677,10,3,0.0
82,540.8243589238557,12,4,0.1
83,-10.124851586463148,9,4,0.1
84,-2.4642682582894846,8,4,0.1
85,-6.770354006628368,10,4,0.1
86,-4.82299879012286,16,4,0.1
87,0.10415279219791884,19,4,0.1
88,-5.670306614756583,11,4,0.1
89,-7.4808824051935705,6,4,0.1
90,18.308508748226853,15,4,0.1
91,557.0924289349957,14,5,0.2
92,-7.338212897715428,8,5,0.1
93,0.0029877334382550913,12,5,0.1
94,552.3614201780766,15,6,0.2
95,-1.8510986269751264,9,6,0.2
96,-7.7382695955854475,10,6,0.2
97,-5.793118781738995,7,6,0.2
98,-6.972892845337877,6,6,0.2
99,-8.267640254510336,6,6,0.2
100,-6.155867287603147,6,6,0.2
101,-9.481139050690004,5,6,0.1
102,539.5290136024933,12,7,0.2
103,-6.296376938165816,6,7,0.2
104,-6.642730833988702,7,7,0.1
105,-4.9791210510615596,8,7,0.1
106,2.2743773426220475,10,7,0.1
107,586.3195962307346,20,8,0.2
108,-7.545443416686866,6,8,0.2
109,-5.394050007350887,7,8,0.2
110,-17.2962660850427,8,8,0.2
111,-9.154566467960585,8,8,0.2
112,4.641096450222987,12,8,0.1
113,-4.244089938353959,8,8,0.1
114,-4.143399786597023,8,8,0.1
115,-6.813814496131448,10,8,0.1
116,-5.337729164855802,6,8,0.1
117,56.221488606782685,24,8,0.0
118,593.057037732692,23,9,0.1
119,-5.790835164020924,7,9,0.1
120,-17.197363365596416,8,9,0.1
121,25.513914131145537,12,9,0.1
122,554.2439538713979,17,10,0.2
123,-15.641250569692286,8,10,0.2
124,-11.535359910892023,6,10,0.2
125,566.3517909065102,23,11,0.3
126,24.08566271131871,13,11,0.3
127,-18.24766449855268,10,11,0.3
128,36.938891351969836,15,11,0.2
129,65.66847630933033,20,11,0.2
130,-11.734911821775203,12,11,0.2
131,-11.173336745544455,10,11,0.2
132,-10.40281330898957,10,11,0.1
133,546.0944661444719,12,12,0.2
134,539.889577071386,14,13,0.3
135,-13.986593177096658,8,13,0.2
136,-16.178174874288022,11,13,0.2
137,-10.25628443353398,6,13,0.2
138,-12.043639045848234,7,13,0.2
139,-13.998492554503747,5,13,0.2
140,-14.270625698574436,9,13,0.2
141,554.6795375024541,19,14,0.3
142,-13.827453558928614,5,14,0.3
143,-5.306106061433638,15,14,0.2
144,2.3699434313266714,11,14,0.1
145,-12.886967815696877,8,14,0.1
146,-6.729728861864391,9,14,0.1
147,-20.761375533183575,7,14,0.1
148,-11.991786848846877,8,14,0.1
149,-9.851205923766814,9,14,0.1
150,541.0590611321677,13,15,0.2
151,-13.16202540053293,6,15,0.1
152,5.223835355728667,14,15,0.1
153,41.44297693902108,22,15,0.1
154,536.2706387974621,13,16,0.2
155,538.1587992389659,12,17,0.3
156,-19.476386200365333,8,17,0.3
157,-21.6105010574914,8,17,0.3
158,-12.11036116565743,6,17,0.3
159,31.119881364941456,18,17,0.3
160,-20.06466482642798,8,17,0.2
161,-13.727789474646507,9,17,0.2
162,-10.452928445967336,7,17,0.2
163,-20.762424153105744,9,17,0.2
164,-16.0057811326686,7,17,0.1
165,-8.900737816300568,11,17,0.0
166,79.21653239800143,25,17,0.0
167,549.3207349818755,15,18,0.1
168,556.5407201663377,14,19,0.2
169,-13.66892111937376,5,19,0.2
170,-14.445218860762278,6,19,0.2
171,-9.960234089675886,11,19,0.2
172,38.438178825258596,18,19,0.2
173,38.29334208864999,16,19,0.2
174,-7.400687557153127,8,19,0.2
175,-14.801257718996656,8,19,0.2
176,-12.141913279220951,11,19,0.2
177,-12.368860507958065,6,19,0.1
178,-17.00114229560281,10,19,0.0
179,24.550535347562473,13,19,0.0
180,-11.731858412883343,6,19,0.0
181,-11.646790253863914,8,19,0.0
182,-4.067136328024684,9,19,0.0
183,46.356019068820544,17,19,0.0
184,12.494705252522886,14,19,0.0
185,533.3784824181909,11,20,0.1
186,-16.48754973514022,5,20,0.1
187,-10.990709445352975,8,20,0.1
188,-21.14405817322476,9,20,0.1
189,553.8911792901422,17,21,0.2
190,-23.95067053679554,8,21,0.2
191,-14.207883439333532,9,21,0.2
192,-14.896568345532714,7,21,0.2
193,-17.90408321765414,9,21,0.2
194,-7.632521736583726,15,21,0.2
195,-15.560648509407853,6,21,0.1
196,7.024398265829486,14,21,0.1
197,-25.317240148682956,12,21,0.1
198,-11.704943498733828,14,21,0.1
199,527.3364291507711,10,22,0.1
200,542.6373129981389,16,23,0.2
201,-12.570873747008763,9,23,0.2
202,527.4689880731307,9,24,0.3
203,-18.982037339627123,9,24,0.3
204,-14.945490935684115,6,24,0.3
205,-11.192518693839133,7,24,0.3
206,-15.383173951205055,7,24,0.3
207,-10.126147044867869,8,24,0.3
208,-17.329201334469424,5,24,0.3
209,-19.44410980812429,10,24,0.2
210,-20.944314763660753,12,24,0.1
211,-19.546785761947643,7,24,0.1
212,26.813914908339846,13,24,0.0
213,11.040978371184064,15,24,0.0
214,-18.8910896185593,7,24,0.0
215,-15.486749898044662,6,24,0.0
216,-15.616315907863342,6,24,0.0
217,-10.285653490794665,15,24,0.0
218,7.3721995363058035,12,24,0.0
219,544.5540632969595,13,25,0.1
220,-15.907342974636446,11,25,0.1
221,36.01492885362459,19,25,0.1
222,-15.026515747282541,10,25,0.1
223,19.454487264275865,15,25,0.1
224,532.1928396448304,10,26,0.2
225,7.572227412099139,14,26,0.2
226,-11.579713194530552,9,26,0.2
227,-17.67392697645754,5,26,0.2
