episode,Reward,step_count,goal_log,goal_percentage_log
67,-11.98988471062662,16,6,0.1
68,9.659015313951349,18,6,0.1
69,-26.544232189948964,7,6,0.1
70,64.22690296457696,35,6,0.1
71,-4.634698734686927,19,6,0.1
72,-53.57803506109206,31,6,0.1
73,-25.303917981918378,10,6,0.1
74,4.487346446481062,27,6,0.0
75,19.277808384161233,38,6,0.0
76,-41.51242281246903,14,6,0.0
77,-28.859134564045466,11,6,0.0
78,-15.062634915136783,17,6,0.0
79,3.6007324993389176,21,6,0.0
80,-26.996296243494147,22,6,0.0
81,-25.652604601374055,14,6,0.0
82,-45.515926745541705,13,6,0.0
83,-42.07378222213116,11,6,0.0
84,-1.8056268120744363,32,6,0.0
85,45.00042722524046,25,6,0.0
86,-17.174154435127523,1,6,0.0
87,65.98600650867513,25,6,0.0
88,-26.021629359480666,22,6,0.0
89,-36.7547952172449,9,6,0.0
90,-25.94601981131375,9,6,0.0
91,-24.94110289558391,8,6,0.0
92,-17.148952195577802,1,6,0.0
93,59.02671148994537,36,6,0.0
94,-0.04935438786879587,25,6,0.0
95,-34.9415755748989,17,6,0.0
96,-12.920764782448853,15,6,0.0
97,213.54021767021752,56,6,0.0
98,-43.19042937132858,20,6,0.0
99,-34.74467658699663,10,6,0.0
100,1.3160782055480382,29,6,0.0
101,-4.062938167325157,16,6,0.0
102,16.316597459165134,26,6,0.0
103,-32.06658517017576,8,6,0.0
104,0.9242559494584555,15,6,0.0
105,33.545718937506706,29,6,0.0
106,-17.06458281234019,1,6,0.0
107,-16.42238315538911,10,6,0.0
108,0.2622510192034486,18,6,0.0
109,83.83975448923141,34,6,0.0
110,-27.973195219655754,10,6,0.0
111,54.17454657136687,43,6,0.0
112,17.29423847464898,20,6,0.0
113,14.570558057202883,18,6,0.0
114,147.75591035039838,40,6,0.0
115,-19.150029144517674,2,6,0.0
116,-5.492995505476097,16,6,0.0
117,-28.089007122509514,22,6,0.0
118,-9.949635385466289,6,6,0.0
119,63.68844969471652,24,6,0.0
120,60.23471727281964,24,6,0.0
121,-34.17789434783215,49,6,0.0
122,-32.58877721825711,8,6,0.0
123,-36.49994048608362,9,6,0.0
124,14.290576315012657,19,6,0.0
125,-25.45988177640418,5,6,0.0
126,60.88845705145447,48,6,0.0
127,-0.7028011431708983,9,6,0.0
128,4.06000234359945,20,6,0.0
129,-29.888265704857798,49,6,0.0
130,-21.01266198069498,40,6,0.0
131,62.975771859849644,40,6,0.0
132,49.07232862534296,36,6,0.0
133,28.106278932616647,19,6,0.0
134,4.746126462960678,17,6,0.0
135,-41.04993961323434,11,6,0.0
136,58.47064637105314,53,6,0.0
137,179.38875659483966,47,6,0.0
138,11.787532682479515,19,6,0.0
139,-24.24503028289066,39,6,0.0
140,15.764793783301876,23,6,0.0
141,-28.53274124531898,35,6,0.0
142,25.099294286500783,26,6,0.0
143,-14.786410017154621,29,6,0.0
144,-64.08773654015857,26,6,0.0
145,23.244498476334332,46,6,0.0
146,-24.23576052560042,43,6,0.0
147,45.90731775119036,45,6,0.0
148,26.111177654897656,42,6,0.0
149,190.6040592023524,66,6,0.0
150,-29.898931203118135,16,6,0.0
151,-25.649294079605326,16,6,0.0
152,18.309531853514443,24,6,0.0
153,-43.10919615790416,15,6,0.0
154,54.443254182799635,38,6,0.0
155,-34.20563966028706,11,6,0.0
156,308.27782910801915,90,6,0.0
157,-0.7979867104576979,31,6,0.0
158,3.892851639284986,34,6,0.0
159,-41.49290593680628,27,6,0.0
160,20.630422721796055,33,6,0.0
161,21.070626776795372,43,6,0.0
162,-16.658281295701574,26,6,0.0
163,27.292457617171127,21,6,0.0
164,-45.875885412391824,14,6,0.0
165,-43.3220061890178,15,6,0.0
166,-39.66677407853963,12,6,0.0
167,-71.02843823410859,32,6,0.0
168,29.05388886150541,44,6,0.0
169,-31.82869028540178,11,6,0.0
170,-31.467273402183423,11,6,0.0
171,5.640443434717756,23,6,0.0
172,82.63196495994458,77,6,0.0
173,-17.069263410241852,1,6,0.0
174,-20.965244598862377,21,6,0.0
175,-1.225260717966881,12,6,0.0
176,-43.897006942185,15,6,0.0
177,-17.259084070018627,1,6,0.0
178,-4.374533308284201,25,6,0.0
179,-67.57413848357936,44,6,0.0
180,-39.26932291090976,17,6,0.0
181,24.463818244514272,53,6,0.0
182,13.720796435210438,28,6,0.0
183,83.01541667275109,54,6,0.0
184,18.92433846492215,29,6,0.0
185,-9.146090624869853,25,6,0.0
186,-39.20070671280662,11,6,0.0
187,30.257362206094122,25,6,0.0
188,-48.49306767799827,25,6,0.0
189,-22.52243921381642,13,6,0.0
190,-34.65543517530636,22,6,0.0
191,-24.984710926586935,12,6,0.0
192,2.411508919111238,22,6,0.0
193,-17.23229935130121,1,6,0.0
194,-21.93166310698282,9,6,0.0
195,-25.83812388025835,5,6,0.0
196,-31.8934091343706,14,6,0.0
197,106.69609790499037,55,6,0.0
198,1.9527950012312214,10,6,0.0
199,-48.552948831467006,29,6,0.0
200,38.671548772466366,35,6,0.0
201,-49.539980511282394,18,6,0.0
202,-17.260374762385464,1,6,0.0
203,-39.748507932962994,19,6,0.0
204,-47.44726657070008,19,6,0.0
205,-30.319929853635777,8,6,0.0
206,19.740971394413144,24,6,0.0
207,-18.946081652126658,20,6,0.0
208,-47.1329365380376,18,6,0.0
209,-61.18267581414082,21,6,0.0
210,-62.499413244679246,25,6,0.0
211,-27.62287816278533,31,6,0.0
212,5.974749999083862,75,6,0.0
213,31.890907805444314,28,6,0.0
214,-14.193477360517244,16,6,0.0
215,52.79928922795014,40,6,0.0
216,11.71830656784611,20,6,0.0
217,-55.70573393054811,21,6,0.0
218,33.544869781069664,32,6,0.0
219,-9.379764161868708,15,6,0.0
220,-49.550476384247474,14,6,0.0
221,12.19302562546762,24,6,0.0
222,7.324100729834965,23,6,0.0
223,-31.19695944171902,8,6,0.0
224,-44.10672591306831,13,6,0.0
225,-48.9767257500734,17,6,0.0
226,17.9233391027434,24,6,0.0
227,-40.199127650975754,10,6,0.0
228,-25.047990547859655,5,6,0.0
229,-1.4451609522614923,46,6,0.0
230,28.194714423686058,31,6,0.0
231,-44.25869447218083,19,6,0.0
232,25.797054661405966,22,6,0.0
233,5.41985236644342,19,6,0.0
234,-20.061426906682698,21,6,0.0
235,-34.0192526503817,10,6,0.0
236,26.24446951205445,27,6,0.0
237,-17.229293021435986,1,6,0.0
238,86.73653646320807,32,6,0.0
239,62.63969359888095,32,6,0.0
240,-14.163504891780569,26,6,0.0
241,-24.555011600996306,25,6,0.0
242,18.130982286248276,23,6,0.0
243,4.27635246706585,21,6,0.0
244,8.063244492640973,34,6,0.0
245,9.573933299706043,17,6,0.0
246,-27.5054632021702,12,6,0.0
247,45.4122982742435,30,6,0.0
248,-64.72159414623886,19,6,0.0
249,25.683034961756892,27,6,0.0
250,-34.22426957725834,8,6,0.0
251,144.58491086410513,51,6,0.0
252,-34.927429221570335,10,6,0.0
253,-39.39354070902398,10,6,0.0
254,46.08748221625652,31,6,0.0
255,-17.21327103800159,1,6,0.0
256,18.80421688007091,19,6,0.0
257,-5.934068965468072,13,6,0.0
258,10.423047341667605,15,6,0.0
259,14.360899602811674,25,6,0.0
260,-13.160861763353108,26,6,0.0
261,-23.286570346898955,10,6,0.0
262,-35.80732635374177,9,6,0.0
263,-23.087016491478614,18,6,0.0
264,-27.4970597637586,18,6,0.0
265,8.305494328243206,38,6,0.0
266,-28.600303881595547,8,6,0.0
267,-18.460238365984765,10,6,0.0
268,-41.38517813376207,13,6,0.0
269,-30.10340041012765,7,6,0.0
270,-7.319377410674132,31,6,0.0
271,-7.584545243233363,17,6,0.0
272,-52.71365363590466,18,6,0.0
273,-17.240049932168716,1,6,0.0
274,-0.29637757723234337,24,6,0.0
275,-6.123346044192967,36,6,0.0
276,-29.663349447209423,12,6,0.0
277,16.87469360560781,25,6,0.0
278,103.38722119912012,48,6,0.0
279,42.1573285604828,18,6,0.0
280,20.43722855185639,30,6,0.0
281,-22.165233359676318,31,6,0.0
282,55.30159326847612,59,6,0.0
283,21.282947928587575,23,6,0.0
284,-28.725673593880593,9,6,0.0
285,41.22641459368585,30,6,0.0
286,1.1580682030554446,24,6,0.0
287,-21.243897415840518,3,6,0.0
288,11.671426711690248,47,6,0.0
289,-17.21948830023266,1,6,0.0
290,85.60666480785194,38,6,0.0
291,-19.174660170451013,16,6,0.0
292,16.063910260300908,21,6,0.0
293,20.672846262862294,23,6,0.0
294,-6.484909086858406,12,6,0.0
295,56.06672577045427,27,6,0.0
296,-40.538544403848476,10,6,0.0
297,13.531786725160057,22,6,0.0
298,-27.398327603319117,20,6,0.0
299,-16.452747330131523,22,6,0.0
300,-17.264751116431896,1,6,0.0
301,-38.696451990563475,16,6,0.0
302,-17.0873026410618,1,6,0.0
303,-36.57447728845541,12,6,0.0
304,9.660451203169186,16,6,0.0
305,-34.50109708686348,18,6,0.0
306,-2.1523325690162523,24,6,0.0
307,-28.960425767596725,41,6,0.0
308,-58.37842976376936,20,6,0.0
309,-33.115002645928215,11,6,0.0
310,68.57552982850075,47,6,0.0
311,-35.63936152559755,17,6,0.0
312,12.46405037511467,32,6,0.0
313,7.120722621497132,38,6,0.0
314,-6.424945238367691,26,6,0.0
315,-17.257606836702053,1,6,0.0
316,-52.87474194698591,16,6,0.0
317,-27.100804660025894,15,6,0.0
318,-31.736218902554725,9,6,0.0
319,-17.292016746297215,1,6,0.0
320,-44.51547533331233,31,6,0.0
321,-29.85997819180934,7,6,0.0
322,-52.06343724907075,21,6,0.0
323,-31.523106469737584,7,6,0.0
324,-41.189818680307695,15,6,0.0
325,-36.54044943570818,12,6,0.0
326,-24.07079773470242,13,6,0.0
327,19.047806342992324,17,6,0.0
328,-25.841904650841627,9,6,0.0
329,-2.426695922721983,62,6,0.0
330,-17.1406288706181,1,6,0.0
331,-33.57090417550137,10,6,0.0
332,-27.37182103730442,8,6,0.0
333,-35.51389977838683,11,6,0.0
334,-56.194636385373386,17,6,0.0
335,10.935808132890932,16,6,0.0
336,-37.78246793548182,13,6,0.0
337,11.339426520974069,22,6,0.0
338,-25.623554484346126,18,6,0.0
339,8.742009344811208,31,6,0.0
340,-2.805132800616585,21,6,0.0
341,-33.020293114512704,11,6,0.0
342,690.4765618774572,55,7,0.1
343,21.68113603757711,27,7,0.1
344,18.650221601239686,24,7,0.1
345,12.107884107134458,26,7,0.1
346,-0.7438499055683643,18,7,0.1
347,-15.030914656698265,26,7,0.1
348,-5.560634568481099,18,7,0.1
349,656.6138258512659,44,8,0.2
350,-30.668267860968907,21,8,0.2
351,46.43669295549736,37,8,0.2
352,-17.2631773311935,1,8,0.1
353,-37.13175906771467,12,8,0.1
354,-40.663385053647374,10,8,0.1
355,-38.06140179325739,30,8,0.1
356,33.78178258481357,43,8,0.1
357,-34.402806125189045,11,8,0.1
358,-29.893852828834053,7,8,0.1
359,-15.465230734234986,29,8,0.0
360,24.080947835547278,25,8,0.0
361,178.23955684771332,76,8,0.0
362,-45.308366334837515,14,8,0.0
363,594.5464119472458,29,9,0.1
364,208.4988220857958,55,9,0.1
365,-22.90869117282672,13,9,0.1
366,-17.12327485999377,1,9,0.1
367,15.495733848738485,22,9,0.1
368,22.37573459506315,25,9,0.1
369,25.059500545867486,22,9,0.1
370,170.16962875275414,60,9,0.1
371,-31.52361567960588,8,9,0.1
372,-32.78543138097645,8,9,0.1
373,-30.432046281519263,7,9,0.0
374,-40.594668297581435,11,9,0.0
375,-34.82885891790056,10,9,0.0
376,-27.01728893024918,8,9,0.0
377,52.490281875751634,47,9,0.0
378,207.70785370668594,59,9,0.0
379,-31.482493820856384,9,9,0.0
380,-26.141993978433696,7,9,0.0
381,30.401572583062595,22,9,0.0
382,-44.071451340972615,23,9,0.0
383,2.518178090095324,22,9,0.0
384,-25.199367360648054,6,9,0.0
385,126.2818046697448,58,9,0.0
386,49.38309290616253,38,9,0.0
387,-9.58529770612478,73,9,0.0
388,-25.827340195472672,13,9,0.0
389,-4.4235340676089265,12,9,0.0
390,-9.504441686480746,8,9,0.0
391,-55.322094958713734,20,9,0.0
392,-14.400412190764017,39,9,0.0
393,-47.07072130585763,25,9,0.0
394,26.605590892904317,42,9,0.0
395,62.198392037147535,36,9,0.0
396,37.07798113008841,76,9,0.0
397,-36.52060107067544,12,9,0.0
398,-54.01908438240616,23,9,0.0
399,5.857595591939635,21,9,0.0
400,-43.604789622907674,37,9,0.0
401,-17.1012953920722,1,9,0.0
402,-17.246034488831626,1,9,0.0
403,14.919531009906548,20,9,0.0
404,65.07598009963854,42,9,0.0
405,-1.253090287121859,23,9,0.0
406,17.077684774751543,24,9,0.0
407,-52.713624433908905,15,9,0.0
408,-39.23043808831094,11,9,0.0
409,-60.71380427050124,23,9,0.0
410,11.858788881365417,22,9,0.0
411,-50.09032544301519,33,9,0.0
412,36.176513480777864,19,9,0.0
413,-34.76076225760733,13,9,0.0
414,-56.905843881517036,29,9,0.0
415,-17.264363061951187,1,9,0.0
416,57.94958581673774,50,9,0.0
417,-9.218599089543703,16,9,0.0
418,137.95321042791977,81,9,0.0
419,12.653489016626114,26,9,0.0
420,16.50322352907198,29,9,0.0
421,15.181530063101444,26,9,0.0
422,18.240721716892914,25,9,0.0
423,10.947526523812666,22,9,0.0
424,-24.428029592078527,7,9,0.0
425,11.922174533322451,14,9,0.0
426,-32.36524097914713,18,9,0.0
427,19.967202248217237,27,9,0.0
428,-32.254622491991874,11,9,0.0
429,79.01608715126687,43,9,0.0
430,120.33788151361642,80,9,0.0
431,40.73617667253628,23,9,0.0
432,-36.32087623348563,16,9,0.0
433,-17.105687496564347,1,9,0.0
434,-27.61615177522523,9,9,0.0
435,-31.170474233816584,10,9,0.0
436,-12.504535824678792,11,9,0.0
437,25.889840658966524,28,9,0.0
438,7.721458169148896,26,9,0.0
439,-26.47545435320565,6,9,0.0
440,-8.775872248750861,17,9,0.0
441,-24.778958979659222,5,9,0.0
442,31.018134321803952,28,9,0.0
443,21.737985074613327,35,9,0.0
444,25.122459297725115,21,9,0.0
445,81.97631387956696,57,9,0.0
446,10.788512629457475,27,9,0.0
447,48.742398345227784,56,9,0.0
448,6.9790581272689,26,9,0.0
449,-42.34387582425937,13,9,0.0
450,-17.107834339152056,1,9,0.0
451,-25.88356518719045,9,9,0.0
452,140.9332421446741,48,9,0.0
453,46.895393541525905,34,9,0.0
454,29.756870576287252,31,9,0.0
455,21.324696343732324,22,9,0.0
456,0.44431081924774496,27,9,0.0
457,-5.019592933671069,30,9,0.0
458,18.340451500953563,15,9,0.0
459,30.048416720535343,32,9,0.0
460,15.440718010023062,29,9,0.0
461,27.41168951911085,34,9,0.0
462,125.55329159884711,50,9,0.0
463,21.425356816965525,25,9,0.0
464,18.93433371142185,26,9,0.0
465,-26.013030178161088,14,9,0.0
466,-17.267987542867186,1,9,0.0
467,-2.1633871443189427,11,9,0.0
468,77.27610113750913,27,9,0.0
469,3.5172811793614223,23,9,0.0
470,11.091153154797759,33,9,0.0
471,21.797886229252,26,9,0.0
472,41.7659117393995,61,9,0.0
473,8.023258747043975,24,9,0.0
474,146.52997040222675,45,9,0.0
475,-17.22999624996507,1,9,0.0
476,-22.19011390282107,16,9,0.0
477,-77.09135257244608,28,9,0.0
478,-53.3591961168309,16,9,0.0
479,-29.552849486823163,12,9,0.0
480,33.64619323525861,30,9,0.0
481,-24.32503405016172,7,9,0.0
482,-31.52941672477857,25,9,0.0
483,12.27480207406378,30,9,0.0
484,-29.398610060364714,36,9,0.0
485,101.71834491995162,83,9,0.0
486,-14.912637821847596,16,9,0.0
487,20.603916707528292,22,9,0.0
488,15.07848758747834,17,9,0.0
489,-44.56877201937155,14,9,0.0
490,139.99989993094943,39,9,0.0
491,-42.158894858170996,13,9,0.0
492,-30.120583304484054,15,9,0.0
493,-50.12180835416823,15,9,0.0
494,-30.455889329633607,8,9,0.0
495,-44.47911911962793,44,9,0.0
496,32.980797586375765,46,9,0.0
497,-40.95576910858163,38,9,0.0
498,-24.005698284713734,5,9,0.0
499,-10.588312822234833,39,9,0.0
500,20.46697158432618,25,9,0.0
501,10.538121337477904,31,9,0.0
502,5.592255971338883,26,9,0.0
503,-17.102565392268797,1,9,0.0
504,-28.729454788350143,16,9,0.0
505,64.91541877163061,35,9,0.0
506,4.528089082948078,22,9,0.0
507,-33.97787709873442,24,9,0.0
508,-17.06866982940129,1,9,0.0
509,-23.220171143950708,17,9,0.0
510,80.91553527275357,62,9,0.0
511,-36.56963038489566,9,9,0.0
512,22.82190669061942,29,9,0.0
513,27.317801304391274,24,9,0.0
514,-19.342593904511943,15,9,0.0
515,-21.119327172748395,3,9,0.0
516,44.10077896281482,51,9,0.0
517,4.406967819498284,26,9,0.0
518,22.18051786381004,24,9,0.0
519,-21.26714336520101,3,9,0.0
520,-8.922547889626884,26,9,0.0
521,-17.07247999599955,1,9,0.0
522,43.15883864350285,65,9,0.0
523,-49.15793763973058,13,9,0.0
524,-54.82337643671774,19,9,0.0
525,-25.860164286523954,8,9,0.0
526,15.922595558688098,31,9,0.0
527,1.7689538205961153,36,9,0.0
528,-63.24078375937174,24,9,0.0
529,-17.075911667566217,1,9,0.0
530,-30.471731862109017,7,9,0.0
531,-17.091333729399025,1,9,0.0
532,-35.150670976362946,9,9,0.0
533,-52.568681642231226,17,9,0.0
534,-36.11534497435774,12,9,0.0
535,5.654826730079925,54,9,0.0
536,-34.952611882541014,9,9,0.0
537,-37.42486670959122,11,9,0.0
538,-36.07052082081758,10,9,0.0
539,37.57484359938818,22,9,0.0
540,-47.14470066153045,15,9,0.0
541,16.81263337015837,46,9,0.0
542,36.21243555397032,38,9,0.0
543,29.639991167000986,52,9,0.0
544,-48.833010509146085,15,9,0.0
545,22.762202584117908,43,9,0.0
546,-63.92748130714452,48,9,0.0
547,-8.59483926298623,32,9,0.0
548,89.19069641670863,36,9,0.0
549,40.249229493992146,38,9,0.0
550,-42.691607072845486,12,9,0.0
551,-33.43545928797882,9,9,0.0
552,-44.82752772542109,12,9,0.0
553,-17.250814809503126,1,9,0.0
554,31.91086414482238,29,9,0.0
555,-35.03208778489348,9,9,0.0
556,-20.16495559844607,12,9,0.0
557,-45.729743257138125,13,9,0.0
558,-47.45532961013006,15,9,0.0
559,-41.08026389527855,12,9,0.0
560,-31.720516679200404,21,9,0.0
561,-37.1777015661984,9,9,0.0
562,-17.22891637915635,1,9,0.0
563,9.43851631086143,16,9,0.0
564,-41.89483501600178,13,9,0.0
565,-38.98354661708659,12,9,0.0
566,-36.68520551771642,11,9,0.0
567,45.32341979464459,38,9,0.0
568,-34.24146892218342,9,9,0.0
569,-36.78073523670485,10,9,0.0
570,-29.01058181201853,9,9,0.0
571,-39.0978298086754,12,9,0.0
572,-28.27696208768149,7,9,0.0
573,-32.852718821309466,7,9,0.0
574,-33.15047649623553,9,9,0.0
575,-23.199359473335964,13,9,0.0
576,-4.434570511782615,35,9,0.0
577,126.52287859681616,49,9,0.0
578,-17.24731955086497,1,9,0.0
579,-5.450944603707272,36,9,0.0
580,-17.24314638828651,1,9,0.0
581,243.93628897643916,81,9,0.0
582,85.30233110830375,40,9,0.0
583,-7.044632859672385,33,9,0.0
584,29.47826503310797,19,9,0.0
585,-17.09640135394282,1,9,0.0
586,59.365470516372824,46,9,0.0
587,-21.219329359213695,9,9,0.0
588,-18.295632870277466,11,9,0.0
589,-17.07255838647146,1,9,0.0
590,135.88393372254615,39,9,0.0
591,-17.109165118652662,1,9,0.0
592,-29.157091675924235,14,9,0.0
593,-6.820749089837127,32,9,0.0
594,-10.957417245869882,23,9,0.0
595,-17.191408269358543,1,9,0.0
596,-4.344241535515282,21,9,0.0
597,32.990834083041584,21,9,0.0
598,10.451487580916282,21,9,0.0
599,-27.69290468514663,8,9,0.0
600,90.85864647792194,47,9,0.0
601,61.651161487499664,37,9,0.0
602,-16.20752535566035,25,9,0.0
603,-20.843563867536137,9,9,0.0
604,-7.742963470795875,36,9,0.0
605,-17.09023654924187,1,9,0.0
606,-35.551374548626285,19,9,0.0
607,17.72506176059659,17,9,0.0
608,-24.30300272777317,27,9,0.0
609,31.67209134389502,23,9,0.0
610,-6.503454678802455,16,9,0.0
611,88.03652343670811,52,9,0.0
612,-17.35607975047004,1,9,0.0
613,-1.4760967033087198,19,9,0.0
614,13.410448198366476,18,9,0.0
615,28.65792154355525,23,9,0.0
616,19.1238580483796,37,9,0.0
617,38.36465012511157,43,9,0.0
618,-17.245222826148886,1,9,0.0
619,111.54042426175745,65,9,0.0
620,-34.88544203297527,13,9,0.0
621,-17.278099827564382,1,9,0.0
622,25.979550020037244,22,9,0.0
623,-32.16593013105081,15,9,0.0
624,-26.54649606505348,29,9,0.0
625,119.25544879052973,63,9,0.0
626,-28.336827366548853,16,9,0.0
627,0.5833354628303056,19,9,0.0
628,46.24940074212412,29,9,0.0
629,11.468512760663026,18,9,0.0
630,-17.240377651057706,1,9,0.0
631,-15.140249730860567,18,9,0.0
632,0.5757305763245721,35,9,0.0
633,-8.277598270942054,26,9,0.0
634,-17.420268928142384,42,9,0.0
635,40.57834801272159,48,9,0.0
636,15.809051187553845,23,9,0.0
637,-40.396931583855455,12,9,0.0
638,-17.256482608712453,1,9,0.0
639,21.265948606742246,23,9,0.0
640,-40.839144324495365,15,9,0.0
641,0.9354982662665599,23,9,0.0
642,-22.99688380737018,15,9,0.0
643,-37.79054680419069,11,9,0.0
644,-17.324471214335812,1,9,0.0
645,-33.50104486448196,11,9,0.0
646,21.024802682680157,24,9,0.0
647,-17.25062116569271,1,9,0.0
648,17.775988668919105,22,9,0.0
649,-46.99937830525572,17,9,0.0
650,12.95140258958806,17,9,0.0
651,73.49913421126388,42,9,0.0
652,4.2186671144197625,23,9,0.0
653,-36.21364882702788,20,9,0.0
654,-37.39532219630418,14,9,0.0
655,-27.60327041150078,18,9,0.0
656,127.71193779922282,65,9,0.0
657,-35.94643414768261,8,9,0.0
658,-31.50771723679548,12,9,0.0
659,27.709947015586074,29,9,0.0
660,-32.28055763727699,13,9,0.0
661,41.215126716132254,24,9,0.0
662,-13.158216561067594,13,9,0.0
663,18.34405712289262,19,9,0.0
664,10.345795897884258,29,9,0.0
665,79.03235381579677,57,9,0.0
666,-27.579846107226725,27,9,0.0
667,37.736575806299335,42,9,0.0
668,8.233005619738037,16,9,0.0
669,17.681250996711984,34,9,0.0
670,10.5045645569482,26,9,0.0
671,-34.45961841225578,15,9,0.0
672,-23.771818351770836,30,9,0.0
673,55.405566711500256,42,9,0.0
674,-17.227326539197353,1,9,0.0
675,102.86544085259321,50,9,0.0
676,97.42762717472317,48,9,0.0
677,43.574477220830914,30,9,0.0
678,-3.6947193787439545,24,9,0.0
679,9.802495260923878,16,9,0.0
680,-4.215171969015794,23,9,0.0
681,-26.560110384170024,7,9,0.0
682,8.704300901990074,27,9,0.0
683,-28.225649299780805,9,9,0.0
684,15.406214581747452,18,9,0.0
685,9.539145098156517,28,9,0.0
686,69.74919587837698,27,9,0.0
687,76.76895574485985,48,9,0.0
688,68.05668613609525,42,9,0.0
689,123.85130190880172,38,9,0.0
690,87.21925601744462,47,9,0.0
691,15.19977879711102,14,9,0.0
692,20.241275549259154,24,9,0.0
693,-15.496765992918286,16,9,0.0
694,-32.040769706757104,12,9,0.0
695,-24.368435653912954,23,9,0.0
696,38.43954785212145,21,9,0.0
697,107.87511768631458,86,9,0.0
698,132.17218072264245,95,9,0.0
699,28.831260274056483,41,9,0.0
700,2.0008379498090854,12,9,0.0
701,-25.57394216566113,18,9,0.0
702,-17.191348338838665,1,9,0.0
703,-23.091102951957698,13,9,0.0
704,-31.22567995115771,7,9,0.0
705,-33.35993460154195,9,9,0.0
706,-53.200682990584994,17,9,0.0
707,-42.462474178316405,11,9,0.0
708,22.734750799364704,19,9,0.0
709,-38.737892016419764,21,9,0.0
710,-40.85519350906392,10,9,0.0
711,770.3683036528608,50,10,0.1
712,-47.41418590662087,14,10,0.1
713,-39.72870035344539,12,10,0.1
714,-40.831879833142594,10,10,0.1
715,-40.387201474759266,16,10,0.1
716,-37.13773995998471,9,10,0.1
717,-7.158885760162896,26,10,0.1
718,-31.9104572229845,6,10,0.1
719,-18.617144887262477,13,10,0.1
720,11.25868473111817,20,10,0.1
721,-40.95050639836286,9,10,0.0
722,53.82144498152108,41,10,0.0
723,-22.168621745565755,1,10,0.0
724,-46.82954804774369,12,10,0.0
725,-39.678543317942314,11,10,0.0
726,-35.90315227714976,9,10,0.0
727,-49.62061374785498,11,10,0.0
728,-15.696605482226161,14,10,0.0
729,-34.71194966000846,8,10,0.0
730,-60.760036179684484,19,10,0.0
731,-22.252750940240567,1,10,0.0
732,15.92184855148923,26,10,0.0
733,-42.01611683603059,10,10,0.0
734,44.781867100612146,33,10,0.0
735,8.424145698763208,17,10,0.0
736,1.0804115203774884,20,10,0.0
737,-37.393293105037735,7,10,0.0
738,-30.811107223836288,7,10,0.0
739,-78.24801045612244,28,10,0.0
740,-35.89370477061775,7,10,0.0
741,-22.133072915374377,1,10,0.0
742,-42.588026477133475,14,10,0.0
743,-36.56918566500035,13,10,0.0
744,-30.356851111999365,7,10,0.0
745,9.198605442083704,25,10,0.0
746,124.8773721193883,76,10,0.0
747,87.86992668309782,52,10,0.0
748,-22.23782572539438,1,10,0.0
